neighbors
2157668
11263683
4931091
2085284698
2057830692
8268452
49747807
2185689
1820875380
11441035
46407126
2155467803
2184150688
2937806
2073487563
3741578
2005481984
92695306
2054807613
50313392
39941825
145430641
152364571
117996026
119919528
31899990
1786106
145757357
1450310116
152737201
4292860
1381021909
2205426666
2108271949
2112516884
2203100559
41222529
47955120
83560907
74457372
1391673719
40246773
66035039
144965162
50260542
114091213
100879210
2145234303
2173433304
32895223
2033847669
80501233
2060222799
80981798
72737340
3181655
40416476
47718945
10228607
94856717
2199246902
2058287405
48134725
144729148
79954965
3380591
4463764
40560128
14085546
92905567
65936574
1412992506
1732917
48319333
4543366
2228492
2142114070
2118982085
3080729
2108599650
2243251
36376351
143969668
70002866
4471196
144845061
143689616
5754731
83022844
91720242
2833270
148029859
46986917
28290143
39682108
23677675
153889239
2167855255
9692855
1707251
2152591592
1862263
1412446068
40402518
47213217
144745983
31783403
118731557
14909905
13472394
1693759197
150169493
67180897
4952621
24063113
2070409893
5189990
2154901764
40202982
33807386
34355283
1845352
2128108626
1993475
4829952
34985630
3504024
152625754
14189694
2116597981
144186189
2116355621
6157944
33927756
2969479
7213398
32032372
118841387
1846870
2163947704
145226640
48131292
2084930885
86929352
145899565
144667738
9842589
2047525503
4772883
2126875
50723116
2111545199
1384301779
41183001
2084964655
51059620
51310020
1976911
145520047
145022491
90885612
35056927
66363481
2099025
4337421
49501321
5052530
1729433679
2064207832
3503311
2059031622
1404288352
2066337277
1963387444
153017440
40417574
6791098
33943593
1909871
12987337
36959287
3135435
2286661
118516984
38688233
144045529
34445332
144212635
40459127
4254677
33988907
6359604
2115242015
6708823
2047304250
1962385877
49493204
3716083
41203240
3730796
120637519
2149359784
2047877525
116318876
2881033
51104310
1723667
2057816175
144336429
1739732
40898720
117547156
2116666963
2956315
87336176
39417897
143890816
5911449
3308901
2705485
1704531
2848289
48927775
1398141333
144054056
2111092372
2061106122
2468364
34750480
2152541224
3607069
39000095
2187416472
2105707808
5555680
5628458
2959971
2470949
19304695
4980583
145717649
49882552
2111483562
3235513
144751861
5543116
21573209
49269261
3207296
36018540
2831229
34975822
145563487
104730858
79422858
8387960
22905355
96510111
2053252129
39230357
145322285
2058109796
32801029
144363181
1430704772
36049637
5471722
2111477318
2598159
70113597
13700041
2104795031
1736683
1481115956
32580447
37213722
98150461
4142385
2082929315
2853157
93529933
2076370298
145954553
46795733
145460356
5464682
1590811161
31824955
2087346396
2108066142
6550899
2150351345
6655426
46543603
3707910
12213582
31098054
114243909
34704043
10119363
2132076318
2046774339
1991841
143835728
1519273535
2338960
144994898
14429561
2072980184
1914229824
51126583
1470726743
13692939
2325178
108624149
145293454
121184384
13499861
2695200
5452602
2202284615
52248731
104538488
92933730
2208759173
2169302468
34613900
1807433
1757277
2154224250
133815945
29826779
2052355427
29898555
47152953
2182661798
2096280765
2103691093
49570424
24639985
87278641
9895221
123896725
48459847
3746235
1699246
2524816
1409247850
3863464
2143420490
83663505
30557567
114573948
1850003
1941135
2173916620
88762099
2099971287
2145378393
2070869733
120941089
1380252765
2054438245
2130671
2069810171
1803808
1690326
2368912
2564269
27121461
145744963
147613239
12171524
120744335
3372518
49927254
2157808795
145791688
6737678
69032944
2118772029
36152087
121928688
1799704
2052159521
1742426
15612881
152998320
2035771986
2074504490
104991930
5934227
2059454583
2202625008
49187759
5179386
2267644
1405589401
152307793
3938926
143836587
10773813
4993323
2045944
2144407155
22180363
2014056129
2064077861
50755885
36633380
4945329
108372486
48841010
40463210
1490695903
2163393598
1752624170
2227410
1475886151
47458337
4416644
104350404
2115446003
48994751
145300679
98270922
2056302588
2177473097
2085874792
6840673
7166135
144839948
48659302
92420397
6749091
144268640
152905646
2331233
51309422
3499990
114338724
3789875
2108374005
119629376
34589425
2065338080
2524245
49724540
2162716941
2169579430
145107401
2025798
40392493
2074704642
48328542
6960318
2302634
48224164
52488775
2059756638
2540873
1400600436
2991562
145200778
2111485385
2056544851
145527641
2076643519
2051583761
2022124
2064709671
2822112
10005869
1390032097
2082405353
47049539
4532838
6751582
50341966
10111942
2069345933
12885619
2054510802
9559497
39317084
52290086
12891106
1781872
70495855
48082844
2038895
1397799515
152335257
2105560232
1404209182
13588743
14714204
3007038
47038321
83727629
145238784
1791511
39191121
10316916
49053385
84567369
3894200
3520761
1577127082
34122486
66002891
29985992
3839274
49010960
40620663
2776193
143803467
3807172
147866383
1760490
35364479
2064416006
39910837
121404916
101482772
1581551671
1422317166
146749131
67093540
35123009
3415758
5337857
2070547393
2060412583
1760743
1806773
39397465
119507080
2048568843
51012715
6106131
5645682
31620766
2141762565
1411274831
70593059
145867033
1759772
46534737
1606074292
50083415
1401624764
2390070
2150654356
2089621050
134203404
2106058002
145633436
2478230
102343832
49217500
5778919
1853711
134877043
2057426241
143669759
7176837
78660234
2807518
122465191
6639036
2080687404
2311447
6409078
8121028
30703333
10153953
70321699
2164698535
25392172
46783757
49618441
143862758
2169122648
4466571
1379848112
46416567
2149404195
1735228
150211172
144716266
3947844
2057093402
1401763614
48610056
1405862767
144341471
115986457
2638019
40657224
3143179
2054386920
32981450
2199249197
152907062
1742807
3836059
1992854
5965356
143662539
31857456
1403489564
32405170
2113521896
98042188
94568081
2190680231
145864012
38396228
92952704
1825705353
102733463
2075152726
5567848
2206373
39910223
21274851
1753288
1751287
2111473282
143721302
2205432822
6975257
4535770
1500559043
48783087
6684615
78005694
2111362250
107890779
7264639
39554008
20659071
119412302
1843091
4009618
81085730
6918127
3333879
3306428
89305671
35964624
39894225
2069757709
1701197
52097089
2935891
2106696134
150949376
1739790
153455237
93628010
146162186
83209372
113404529
3224985
15305374
9843011
1710917
145771261
47851456
145381351
3675392
49904944
2309247
103320624
35741216
15854635
8933990
116949541
145236630
48118681
116247346
2804344
119354000
2057377958
52574249
2143629910
2056211491
2068490834
2167066738
39610295
37429933
2054205999
1717736
2155790347
9489064
12262119
37038388
3323727
33703313
10206188
11606147
1904426
1404131442
1726081
16134132
2222278
2190148025
47449845
95000592
13461011
9248733
122651926
2118222765
144072566
2112649781
2059738586
51004619
2185715072
108328637
""
123308729
3924036
2565130
2057372788
100960951
4467496
145943597
144348957
47254835
1839746
2096075582
3487798
1708031
1954983
50756362
2111469313
108622468
1804315
2873279
2297581
50237813
10582729
9422028
103399783
34188336
108239203
2116579750
8010812
4047407
50670732
49500123
153771680
40561059
77094938
2095005
50766382
2046849012
1677858289
3779483
1406343764
4043077
1713747
144100796
121524491
3054442
145676827
2152472
1748908
2988440
152581249
8642170
1401185554
2114234757
51161079
14122622
2498501
69859216
52193591
87361535
2681951
2449352
48064199
13334454
2650477
145229685
6460358
46326910
1805991055
48820019
2065819344
50147694
5096869
52371685
5766204
1898048420
2119078218
2202267933
4679424
144508417
71837670
35049639
2141008968
3930883
2135890969
1706272
4030596
34174541
2049831787
113629907
2260842
116314660
5294926
2145362098
3280023
30564352
2471489
122191105
2080125809
49076781
2146139
5297703
2000209
2127055768
152249351
2177930707
82324738
2111477340
49963159
2067118828
144831527
2169113263
2108441425
2067186023
1928817
1592180044
120047109
1396813615
3677066
34868112
112985523
50144823
40246548
6004543
2457085
2148465832
1399101050
79546535
2119303314
143684601
88766902
143614989
40464226
90389019
49893598
1401907294
48086019
1791539
4918382
1714716
46331722
6649225
2142497108
5931722
145829852
2058094269
2034446
50482662
2072980770
87143815
33897801
1836170
143730047
2175872279
2300320
2017769834
31197168
2084245254
1505993881
146636054
145139555
94647835
2098931926
13118313
151417582
52108858
152542051
34597193
52487220
15161846
3749153
39897771
2172169912
1844249
3464677
102272939
2780029
102697537
2022168
10099657
83389686
2109415667
145704273
34841422
4870530
72330450
1902571
34996501
3199703
10660173
147187919
2135260494
48758908
48615144
1399440028
35266022
47254282
13452762
2667271
2116351578
2003817563
84460687
48320083
101330206
4436399
6670394
144239044
100586619
2167579781
89010318
2108954142
123491359
6606609
3602224
47714383
1398550766
2191116
47662199
2062755958
2073917295
38326946
2329142
3300944
2054243342
2098939
20924133
1404807497
2056958614
113463301
144769764
145725039
2762544
92499133
2132235794
47437121
81065998
2523184
2116187919
144502912
1755969
3403288
144428366
1951104
2072392335
39032271
145373673
1785381533
4690603
2105050074
145767188
46252119
47939368
144206459
6140314
2184666322
27594503
136775786
2052076447
50139167
2073019281
8420866
34363046
2023709531
5352912
48302918
2111469722
32551341
4080298
46472777
144930061
143769579
147387117
13184052
2085675361
51888130
49975146
30536840
98595275
8602441
2203445
2630783
115111294
2153914527
2048971438
107868078
29938058
13694215
2066105057
145623071
46503863
145711633
8676452
1786155
6646516
2112295354
103665644
7859202
144280631
30730833
2111463088
1406729778
96343949
2348914
144347283
104387916
32840066
50062531
5230866
50852272
2144429706
4241177
143747653
2210188
46442994
2959177
1873505
145602347
10152903
10274436
2938133
122378013
2068032547
32914745
1730188
6649753
2083443
50565193
1477626170
30472157
51061586
117737197
145233628
9710913
1726092122
35056603
92238100
150894019
1950901
143844811
1999568484
2295372
3358823
46190395
153061843
1683716
2106031364
1907229
1412700681
1741180300
121316081
104159641
5556487
3786583
2112255873
2111362983
13868118
9368010
2089802886
47631831
145475383
1405409593
39837291
1665902213
47015014
40393094
144215770
1705574
2151965304
115610726
1388763527
2114342447
50569535
4485820
49284628
144624727
5435155
48638620
87633962
46791798
49046283
2072547941
2127768938
1498988865
1398073504
5073127
31445340
31723958
3029618
2076048
2330521
120604988
2109884660
2869367
143626242
2102714210
2814486
7194636
1965095
1435368525
2427900
40660541
144992885
4271843
2077354054
2105502974
2370362
2278303
98375002
2588339
22470310
134015695
2118282658
2206453758
1380355329
30808945
2425155
2157952019
81949352
30376909
5247701
102158156
98001169
39332014
97823538
145187738
2670818
2119005036
6434467
108694195
1484012665
9136228
144337248
153735558
116818489
2068064666
145444219
1693952
5130948
147542860
65752333
143698255
2090882381
74872303
1415054524
5590653
145345816
4802257
47755941
1767790
2064497886
2067885507
2199918257
46858922
40431904
2067656972
134551567
148302544
116378369
2072662984
144882067
2169119354
2058260775
116875442
2079179874
2105114927
3780004
2070449356
31949935
2399430
12950423
3893368
144070519
35806749
50884740
9382868
3159144
1405036722
2150708802
28018212
2050100302
1992677885
2065223957
145915013
1748876
2205325997
104499563
2073195051
101476629
2052907099
153282398
48332443
2879326
2026994374
2067987328
2664191
1713654
47248195
39179135
2072999275
102810330
8196487
15299694
92288905
50980312
82041190
1693450800
38879220
52247583
144465018
2137521390
3009366
2059123823
2190805180
52251749
2136396863
2845333
3050774
51395793
144341126
8682509
2189692638
98113073
5308119
2091976
47320833
1702853
2566557
5315702
51997419
153333141
39860988
1797655
115216488
5071753
5514761
4566045
40599420
83704263
46956687
2075789653
153171355
7135376
35108187
6203133
48071255
2076074350
15765577
2073795362
3685779
144743166
2056820820
3045478
98856639
2077144407
66107456
37934926
1716665
2407721
46470809
2137768323
1399471256
3602138
2110455580
2137071311
32674085
122710703
2004322473
2117831
2299818
152484778
1380619061
2184664427
2205734392
119292300
1412830188
2049998021
6550026
101842862
2111451298
2072131956
5439999
1395251237
37356566
95672087
50478814
5758429
2117940912
2060185559
2158023237
105021397
51027413
2190281376
2107576258
2133560
50042435
1694393
2141377570
3036499
67063809
51164737
2139888735
11419028
1766712
3911921
1830421901
2123927941
81134251
32544313
2049628294
2074548772
50368852
5522559
2065220244
1808158
2024277563
89945017
1732098
2071349990
1398851277
1397373631
95661795
32673535
35058872
1398699741
2379340
47786099
47655556
80855653
32028215
31686145
145225331
5617422
102349151
2258061
2076805402
3846063
4721608
2076008
152416959
145505693
13618483
32660532
1793519
2122195
153079946
67008328
50399147
84076745
2007895674
1382393023
67185128
144846835
2109845623
2456124
34438103
153038225
2112706462
2085436429
145106575
6075198
80351424
2444919
2151275
2042544488
2152920453
2150652650
2028071
2055827646
144778686
2105539792
41130832
1969571
122651019
114522945
2099284885
6629827
2368274
2217278
7548292
144911587
144677818
123935962
6724318
66496806
35158380
2191021370
103069878
145511537
66066991
32530824
4609601
2108518183
83873609
27432414
1701723
72818522
6295144
49279379
2095071089
1403815858
48707632
2068769660
2188733779
117365523
143773074
1397742841
144921989
1412808591
5196781
2110096372
2143339043
2046690584
2687713
2107314096
2180922
1935208
120004310
101207348
118029858
104721815
2071061511
50251983
2612581
2108513551
39506653
48650949
16311066
2091907474
2097032
48779680
2062800
2496377
2630406
10861459
2286073
2119034193
1422360657
97769500
46991154
2098596747
15916338
31380436
1751914
7889636
1754163
2061567045
150007507
145664318
2054018196
1764978
68995742
6299275
113473739
46240578
147949671
72400560
3010534
52238338
2118421380
32737337
1720752606
65820639
47691242
116088507
41094627
150292581
31618178
46451653
49883564
32695448
1405213959
9221987
145212976
40127323
2174834853
3028923
1381906045
2064189534
2057994923
1398878341
5890008
92845096
6079452
19325009
39435505
11406320
46239326
2112024
3376613
94343120
2055401797
3230668
4277735
36016746
66507630
51385287
1410237078
8465941
29606661
2103422997
40661748
2287978
1393904172
2061423467
2099235744
4412489
100542703
72887182
71737327
14346357
98638168
31565315
1740052
1443443423
117046764
49033211
145986732
73574336
2079149844
2201995646
34377570
1783426
1397229762
32372547
2169422265
79245191
3635030
34015889
103127371
95260954
51419831
51049153
25896595
15314741
13561742
2146302155
2055127507
118545814
152830642
145763245
49188261
2099488281
151494394
2951778
48689492
1736513
145920797
2145563351
102983598
46541423
2157680548
8530169
153617231
107769321
80254384
46454226
2102199872
10407673
2553746
145724968
115787867
2065021
49649820
88880433
143943324
73572589
1406408129
152667769
104581215
31592365
10189103
6246197
11511299
2206486984
47165561
46839487
34160046
16587685
2141505118
104062222
2073538938
2115979068
6090171
46862972
2115765629
1380512677
1746497
47407464
2719982
48084745
145046057
143886499
40256738
35887061
2061522135
114360184
51334859
9585178
1404062244
1931800299
2099052465
2181650518
82853009
3818143
2211183
14330298
152353830
2116892503
1473744772
2520184
32140988
2731925
102491156
114790016
37930132
150317493
2143628073
145825234
90459153
3094084
2083817252
2417838
39902241
108484778
2200146852
4011913
108584238
1429088444
2257594
2116403522
2481778
2123318613
9057010
2119821527
101081954
2122062025
51918804
32276162
102660456
5168367
2293553
2110979922
2625455
145686644
49190842
2067867292
2229565
2111057669
1996163228
2117205576
3071418
1803680
2156136488
96502442
2575774
2437353
47858539
3977964
2005506883
2710446
88031252
2118404137
3162334
144276793
153693187
2168557442
31982777
2113650221
5345140
2204076
2379771
37844380
6210687
150007664
35567484
40608942
1862622
3429013
2059813784
2049039664
49498454
2122815
144634146
4256172
51040265
2128503226
145545841
5242337
16851583
2074755671
48815161
3218095
2135961
2152765645
72188547
66131889
123460364
2161551
2113036764
40462390
1693515
1509809381
66039471
102354097
2135925211
48744180
145739503
9217288
81617890
5729676
2717461
52352447
1901816
6303570
46905148
84212663
1972091
2314361
50549258
31214793
2151231168
1398468817
3524239
6942630
2683654
2780881
46293822
49331832
1902063
143918540
2145417960
25777694
144445937
97093398
2136363253
6647456
2444841
1871864
9699268
150058193
144129190
48985066
95705375
123806709
2115774574
87706679
114137298
145993352
70042898
35151423
2110974899
97100308
2833198
2158914862
2470671
2075395906
40287246
4877703
2711388
4778778
2707725
52226028
1400972342
5657409
3198839
3681615
117371272
1707383
2098499809
2934405
14857790
3186048
71509868
5931323
6319695
2300323
2056460535
2056629847
2146312555
1746363
49418942
2054277119
152559260
2114118019
1682743
2124964247
134796297
3348176
145148025
2055661703
144717206
2055258735
87689657
2103049717
7973993
95602865
2140525266
1404559568
2139723085
1388326633
2054231544
7239784
1664939256
2149526590
144977664
34717564
51309980
2250628
2202888092
3328201
120890517
2190281679
40491306
1409484409
2228593
2071614738
112891427
6127775
6727411
48210211
2474417
10435372
50813360
83128509
2111163270
2130362372
6629103
3031441
145408291
2170880
2149777167
50709377
1391030060
2094113437
1396811425
2171544220
2235824
3168790
78186391
9760406
1413089643
2022837384
2205170781
3189223
40222333
2116499536
2211606
122368012
153790613
34772064
2622061
2131282068
2124621172
9201038
2054859080
1825702267
2991801
144695689
6005970
2193366586
11005043
4187256
2099725997
1864090
145468920
1806211
5389694
65773045
9808704
2118672241
153710264
49759301
2172674
118822268
153752245
2422638
104368740
3399541
2109073839
1986685
2293444
36100662
2080986595
83532516
145977875
2963836
144516704
152936363
22578110
2748471
2110065466
4781197
1794991
7486627
4645752
119580024
2105915754
2166441846
2917011
1752275
2066343078
153751562
39469280
116326738
144393591
46354887
2146414186
15197155
1485189114
2111170028
3230367
8842509
143824146
4400560
143825011
38753928
5383760
7976805
70384928
144199094
3655370
49753934
2157094964
1398005690
145357529
71166038
1777308
47408960
2991354
2526898
40151503
2149203512
2303439
1808632
1748474
49093374
2693954
2101470
150094071
2115416155
48594321
2035786264
34714802
40161859
2106679434
35208665
1944397
116167804
66586437
145898698
2120219939
2169553526
11579452
144318481
49880005
2073058144
46949801
1744341
119046187
2116414850
98891753
2065610808
39897920
1658816760
8193922
83105473
15110488
2128916708
2089067
8087058
95378183
2108367359
97953328
48561583
8349792
1398419117
47823413
2094625
2107944944
143868755
2151071015
1432731741
123011236
2055468476
6324345
2625946
104277914
1774937
2203072526
3912343
35942789
145898696
48183548
1422151535
51896072
66009046
82999506
114681783
2005831368
34765717
2199685697
72590092
46197191
145064114
3647552
1422041594
1710801
41072717
2070861054
1702552
49525693
40607009
3499231
144867616
5768521
47717238
144158465
3912316
73226166
1879740
5639312
1716904
1841757
3994427
2047340230
2150711523
14792101
48375969
152257305
145884449
1896779134
66348357
8159884
4202378
5394099
1753313147
14167781
2055559429
3000952
2505011
46233758
115558517
16124292
2379601
2184664596
30561778
27011207
2059082676
2116635305
11884846
144379115
40363373
1440969642
23963269
33888728
2143499577
47281682
114411727
49108767
30799555
5833325
2189465408
144089741
2119044180
2116998652
47106224
2165579
49582113
145023085
40240070
72649213
1771023
93090896
4697711
6669560
152618221
147623926
122251920
2231768
144735014
1400347470
2340180
2152176384
49381694
92544096
2153814
39409737
1889171
1788013
51899127
143820783
84653869
14638071
48100692
2191971594
40405682
3191500
108639928
144893701
12012864
1862403107
2288786
1397964177
52016020
49071005
1826797
2341794
46786884
2116688449
113645777
51992276
2064890216
95428333
114762823
31649083
2169389261
1715438
2155637224
1781819
72400373
6540266
1394217834
2111463481
11338106
2194741140
1694054132
153570186
87640979
1401910638
5539628
2132351614
2357753
2349020
2121254966
2110971997
4303722
9194503
2216582
5213974
37760183
3762215
2128469034
2131110746
145003123
123211726
5616886
80601120
2090604456
2066453762
2445123
67198730
143790536
3861777
2114675820
2847895
2055500758
12783524
144007938
49584066
6472540
4645702
2180793443
46293444
3438958
6754998
2144471047
4569578
2519912
40451640
2110609544
1729762
21655051
1785385
153277569
2061249867
50112391
104744437
101244380
2112602521
3316209
70707934
113896717
14958674
66301745
29391577
122639577
144076823
48534176
3198903
2110883275
2678579
72589634
3141819
50754228
2057809196
5102894
2096224811
2810504
4430250
2098469483
6682831
2099056107
51323551
1769472
31789619
82392706
93409569
4128791
2154763823
1402537059
86919843
5482258
115409615
2111343757
47260517
3170286
2067061393
47935745
115840302
17941036
2128756115
49363645
3895596
143636466
2136114844
2105754268
2502423
1678921607
4587476
1714374
2053469383
23490270
97516062
2067387709
4514663
151388091
1990136
31742099
2028220
113806629
2255790
2059778354
34341851
117397350
2109093256
2303900
143805592
9869488
11271932
2116331605
50100940
4770684
3241509
1734158
3256660
2144205051
2106773355
49110093
145108677
144586369
103189137
1864915
78378485
144755525
2064691022
2094341810
2177478900
2006977585
37734615
2112823898
144231643
47087417
8600219
32427047
97944003
2075195968
145747650
1716544
6510700
145767181
1698849
73396571
98344368
14419314
1723275
2965666
2190419192
1410457573
19189489
49397790
4495950
40005185
2029598250
7601972
50342070
1379537331
2053770
145098405
4493632
12102820
2031118852
4212293
39448893
2111672235
1995233729
1817207
5567279
2008100
4010887
2053947472
49110360
1922331
1519478652
11511827
34658173
2042672676
31733908
38596559
145568380
1403108793
2060287727
49765092
1573722753
2038162000
1746980392
98701332
2103545060
1721288
1805990502
73132299
2053638243
1403820685
2169959
72805896
144861692
